id,text,stance,Novelty_Quora,Emotion_Label,com_femotion
1.25E+18,governor mike dewine  allow pcps to prescribe hydroxychloroquine az zinc in early stages of covid infection  sign the petition via,2,1,0,1
1.25E+18,im not sure we get to phase 3 more like phase 29  coronavirus is probably a profit center for pharmaceutical companies thus the pushback for cheap hydroxychloroquine and zinc but for everyone else it means coldflucoronavirus for the next century every dense  place,2,1,0,1
1.25E+18,chloroquine hype is derailing the search for coronavirus treatments,1,0,0,0
1.25E+18,steve bannons war room pandemic has taken off as a source of truth on the chinese coronavirus crisis on this episode calling in is dr zelenko the hero doctor of monroe ny to share his insights on his hydroxychloroquine,2,1,1,1
1.25E+18,chloroquine hype is derailing the search for coronavirus treatments  toxic and ineffective drug is hyped by ,1,0,0,0
1.25E+18,dr stephen smith an infectious disease specialist on using hydroxychloroquineazithromycin combo to treat covid19 patients  its an absolute game changer i think this is the beginning of the end of the pandemic im very serious,2,1,0,0
1.25E+18,hydroxychloroquine texas trial on nursing home coronavirus patients fin via,2,1,0,0
1.25E+18,how italian specialists are treating covid19 patients in their owns homes with hydroxychloroquine plaquenil and azithromycin auspol sarscov2 remdesivir hydroxychloroquine coronavirus covid19,2,1,0,0
1.25E+18,i took chloroquine while in the peace corps to avoid malaria back from 9092 no ill effects in the short term nor long term if it has such good outcomes on covid it seems like it would be malpractice to hold it back,2,1,0,0
1.25E+18,watch michigan democrat lawmaker credits president trump and hydroxychloroquine for saving her life from covid19 via,2,1,0,0
1.25E+18,bombshell nih knew about chloroquine via well explained investigative information the son of a bitch fauci knew about the effectiveness of chloroquine effectively treating sars and coronavirus back to a nih 2005 studyfauci new aboutshowed,2,1,1,1
1.25E+18,watch michigan democrat lawmaker credits president trump and hydroxychloroquine for saving her life from covid19 via,2,1,0,0
1.25E+18,the fda literally put out guidelines on how to use both cpap and bipap devices to treat people with covid19  none of this was even remotely controversial until elon musk got involved same thing with trump and chloroquine ,1,0,0,0
1.25E+18,thing is according to bill still youtube channel the main ingredients every lab uses to make the hydroxychloroquine is you guessed itchinaits in short supplyhopefully us drug makers will start making good supply in texas im told,2,1,0,1
1.25E+18,big pharma is going to be mad if people find out that covid can be treated with hydroxychloroquine hcq  wikipedia says a typical dose of hcq costs 4 cents in developing countries and 530 in the us  thats another topic of discussion but regardless  thats cheap ,2,1,1,1
1.25E+18,1 open now 2 immediately treat hardbreathing covid19 hirisk with mild symptoms with hydroxychloroquine azithromycin  zinc fema sent hcq tablets to indianapolis 3 protect elderly amp highrisk 4 stop our crash into coviddepression,2,1,0,0
1.25E+18,russia approves unproven malaria drug to treat coronavirus    the russian government has authorized hospitals to treat coronavirus patients with the untested malaria drug hydroxychloroquine which studies have linked to potentially deadl,1,0,1,0
1.25E+18,the doctor who told trump about the drug was a plastic surgeon  who was selling 4000 covid cure treatments that included controlled drugs on his website  and was just charged by the fbi  plus hydroxychloroquine is actually an immunosuppressant  someone please stop this,1,0,1,0
1.25E+18,widespread use of hydroxychloroquine and suppression of coronavirus statistics,2,1,1,1
1.25E+18,whos the bigger enemy  coronavirus or  fakenews media who has waged a war on the cure  hydroxychloroquine  bc of their hatred for pres trump    what say you comment ,2,1,1,1
1.25E+18,yep the republican activist is quick to note that hydroxychloroquine is not a cure for covid19 but he said in his experience it can help reduce the severity of the symptoms in some patients,1,1,1,1
1.25E+18,fired the head of the vaccine project because he wouldnt roll over for the chloroquine scam,1,1,1,0
1.25E+18,on apr 13 gov implemented a statewide clinical trial to treat coronavirus inoutpts w hydroxychloroquine incl prophylaxis for those at high risk south dakota has seen a decrease in active cases 5 days in a row total cases 2040 recoveries 1190 active cases 840,2,1,1,1
1.25E+18,i guess this was done with patients with quite severe symptoms antivirals dont work then anymore same with hydroxychloroquine still possibility that patients with mild symptoms can get a benefit when administered soon enough,2,1,0,1
1.25E+18,fda and ema seem to try to kill as many people as possible by withholding and discouraging early use of hydroxychloroquine  and chloroquine,2,1,1,1
1.25E+18,michigan democrat thanks trump hydroxychloroquine for helping save her life from,2,1,0,1
1.25E+18,there is no formula yet in the world to find out the ways what is working and what is not in this coronavirus pandemic blood plasma is not working due to thickness no evidence that recovered cases cannot be reinfected again chloroquine have cardiac arrest outcomes,1,0,1,0
1.25E+18,i can find no record of trump recommending the use of non pharmaceutical grade chloroquine phosphate there are records of him recommending fda approved hydroxychloroquine for dr authorization to covid patients as a means of last measure,2,1,0,0
1.25E+18,immune system overdrive is also cause of death in corona therefore one genius president recommended chloroquine chloroquine in covid19 case just tells immune system dont react,2,0,1,1
1.25E+18,so many of us on both sides of the aisle have friends around the world who have taken hydroxychloroquine successfully to treat covid and without any negative side effects  its criminal not to use it when indicated,2,1,1,1
1.25E+18,is that has whispered distraction from the lysoltrump hydroxychloroquine trumpery prescribed snake oil medicine quick fix covid19 is no joke 980k amp 52k,1,0,1,1
1.25E+18,theyre stockpiling it for themselves or sellinggiving to rich friends i know rich people who have these coronavirus kits with hydrochloroquine and antibiotics n95s and antibody tests,2,1,1,1
1.25E+18,is that has whispered distraction from the lysoltrump hydroxychloroquine trumpery prescribed snake oil medicine quick fix covid19 is no joke 980kamp 52k,1,0,1,1
1.25E+18,honestly i didnt notice anything weird just a briefing asking questions about what is existing and it is existing i am more a democrat but hydroxychloroquine is given all over the world for covid 19 so you are two months late,2,1,1,1
1.25E+18,stalinwannabe governor whitmer sent nasty text messages to state rep karen whitsett who committed the sin of thanking president trump for her recovery from coronavirus coronavirususa whitmerfail hydroxychloroquine kag,2,1,0,0
1.25E+18,first it is scientifically obvious from trumps enthusiasm for hydroxychloroquine that he has been using it himself while taking the drugs he has not succumbed to coronavirus,2,1,1,1
1.25E+18,and we know chloroquine is a zinc ionophore it helps the uptake of zinc  but we cant use chloroquine to treat covid19 because orange man bad and bill gates gots to get paid,2,1,0,1
1.25E+18,its their diet it is rich in turmeric it is a natural antimalarial treatment just like quinine aka chloroquine india first infection jan 29thlow deaths  research shows curcumin has therapeuticpreventive intervention of 2019ncovsarscov2,2,1,1,1
1.25E+18,dr vladimir zelenko has now treated 699 coronavirus patients with 100 success using hydroxychloroquine sulfate zinc and zpak updates,2,1,1,1
1.25E+18,3forthecure zelenkoprotocol coronavirus hydroxychloroquine successstories all three,2,1,1,1
1.25E+18,chlorox as cure uv light as cure hydroxy chloroquine as cure tin foil to receive new cures mad hatter delusional af pandemic denier  truth mass murderer  daily new deaths  donchubby peddles it all tomdostract from 70ndays of inaction and denial,1,0,1,1
1.25E+18,let doctors in the respective country decide on how and when to use hydroxychloroquine why sweat unnecessarily to create doubts and push your agenda  journalism  covid19,2,1,0,0
1.25E+18,can we start hydroxychloroquineazithromycin as empirical treatment at opd levelprimary centres for flu like symptomscorona like tamiflu used in swine fluespecially at hot spotscan it help to stop spread of microorganism load like patient under dotstb  treatment,2,1,1,1
1.25E+18,can we start hydroxychloroquineazithromycin as empirical treatment at opd levelprimary centres for flu like symptomscorona like tamiflu used in swine fluespecially at hot spotscan it help to stop spread of microorganism load like patient under dotstb  treatment,2,1,1,1
1.25E+18,can we start hydroxychloroquineazithromycin as empirical treatment at opd levelprimary centres for flu like symptomscorona like tamiflu used in swine fluespecially at hot spotscan it help to stop spread of microorganism load like patient under dotstb  treatment,2,1,1,1
